subjectId,method,retainedDirections,barycentricFallbackCount,status,message,meanAIRM,medianAIRM,stdAIRM,iqrAIRM,meanDeterminantError,meanAnisotropyError,meanOrientationErrorDeg,orientationValidCount,orientationValidProportion,targetITDMode,reconstructedITDMode,cueExtractionMode,LSDdB,ILDErrorDb,perceptualStatus,lateralRMSErrorDeg,localPolarRMSErrorDeg,quadrantErrorPercent,perceptualTrials,selfLateralRMSErrorDeg,selfLocalPolarRMSErrorDeg,selfQuadrantErrorPercent,selfPerceptualTrials,relativeLateralRMSErrorDeg,relativeLocalPolarRMSErrorDeg,relativeQuadrantErrorPercentagePoints,perceptualReferenceConvention
30,SUpDEq_SH,19,NaN,completed,,0.90070620258409,0.85536825921137,0.418112453349228,0.550837389890511,0.650056860122474,0.695291317317217,16.9613202763618,783,0.987389659520807,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,10.3310196882908,2.06687159797258,completed,16.4164709336944,49.55520744894,46.2846476023153,300,14.2232524527613,36.2195933334926,9.21744537217978,300,2.19321848093306,13.3356141154474,37.0672022301355,absolute_and_relative_to_dense_self
30,SUpDEq_Lim_SH,19,NaN,completed,,1.00295178846057,0.94068103311578,0.45778012597432,0.645093782317777,0.721776587671773,0.708231594745722,20.2525331335802,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,10.3521607641587,2.08600617158739,completed,17.7451944618288,50.9183562882731,47.5086355785838,50,14.2040098426298,36.3035170884758,9.14322250639386,50,3.541184619199,14.6148391997973,38.3654130721899,absolute_and_relative_to_dense_self
30,SUpDEq_AP_SH,19,NaN,completed,,1.07183453992525,0.979360365513926,0.477058105510948,0.611668367957689,0.684882540055246,0.803551224661261,23.4201626416729,785,0.989911727616646,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,11.9021606365745,4.71828273448032,completed,19.1562312590783,50.5484991979529,47.0095988186069,50,14.2040098426298,36.3035170884758,9.14322250639386,50,4.95222141644854,14.244982109477,37.8663763122131,absolute_and_relative_to_dense_self
30,SUpDEq_Lim_AP_SH,19,NaN,completed,,1.25702293950892,1.17343956480852,0.565410216599907,0.71270973190675,0.807203216721749,0.886417333766976,29.0684215481165,779,0.98234552332913,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,11.9207980282833,4.73560655413084,completed,21.0567025167426,51.3673976022553,48.6831883157241,50,14.2040098426298,36.3035170884758,9.14322250639386,50,6.85269267411278,15.0638805137794,39.5399658093302,absolute_and_relative_to_dense_self
30,SUpDEq_NN,19,NaN,completed,,0.915835430224549,0.80669944805414,0.466839018546887,0.596204567880331,0.762341295256234,0.656231820239587,14.6662860641453,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,5.95448696091113,1.5331915855039,completed,14.6466320639336,44.4263536548198,26.7600858854108,50,14.2040098426298,36.3035170884758,9.14322250639386,50,0.442622221303798,8.12283656634393,17.6168633790169,absolute_and_relative_to_dense_self
30,SUpDEq_MCA,19,NaN,completed,,1.18543840156779,0.981776310669703,0.699797385884475,1.04768814886047,0.878694656604647,0.649184381607759,25.5434853815689,785,0.989911727616646,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,6.58233757735789,2.31525106221296,completed,15.8034524914077,41.5054653176803,15.5704852801246,300,14.2232524527613,36.2195933334926,9.21744537217978,300,1.58020003864642,5.28587198418773,6.35303990794478,absolute_and_relative_to_dense_self
30,SUpDEq_NN_MCA_6dB,19,NaN,completed,,0.766501166119984,0.543840501230555,0.65240778907008,0.610167161218373,0.716496234319156,0.556508924448873,9.25377040163476,787,0.992433795712484,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,4.76191240192916,1.03310214491894,completed,14.5880581123638,42.376445506759,14.2000034530983,300,14.2232524527613,36.2195933334926,9.21744537217978,300,0.364805659602489,6.15685217326636,4.98255808091851,absolute_and_relative_to_dense_self
30,SUpDEq_Bary_MCA_6dB,19,0,completed,,0.784040469799343,0.661967398711317,0.486881400524383,0.536113969520379,0.643311015845932,0.516300659827441,12.479517957613,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,5.1596277159624,1.58382992411642,completed,15.6036886208003,43.8188760320871,14.2716752099123,300,14.2232524527613,36.2195933334926,9.21744537217978,300,1.38043616803902,7.59928269859446,5.05422983773248,absolute_and_relative_to_dense_self
30,RANF,19,NaN,completed,,0.453883656740578,0.400017459037984,0.245873554846965,0.313505556692373,0.324806152739562,0.342462911400277,8.26613072591981,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,3.34971561026838,0.694554285107413,completed,14.277764197353,37.0658608129479,8.07073984041063,300,14.2232524527613,36.2195933334926,9.21744537217978,300,0.0545117445916805,0.846267479455292,-1.14670553176915,absolute_and_relative_to_dense_self
30,SH,5,NaN,completed,,1.96424640629329,1.85696632133118,0.852892234489856,1.27206738377647,1.85329977715372,0.891602463026325,41.650305097191,784,0.988650693568726,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,11.5636282467459,6.88442462205445,completed,31.318881730043,54.2305082340221,56.3215292243598,300,14.2232524527613,36.2195933334926,9.21744537217978,300,17.0956292772817,18.0109149005295,47.10408385218,absolute_and_relative_to_dense_self
